Sample	Run	Lane	Remote
C16-20005-GH	187	1	SRR8791405
C16-20005-TZ	188	1	SRR8803176
C16-20006-GH	189	1	SRR8791404
C16-20009-GH	190	1	SRR8791401
C16-20010-GH	191	1	SRR8791400
C16-20029-GH	192	1	SRR8791398
C16-20030-GH	193	1	SRR8791407
C16-20047-GH	194	1	SRR8791371
C16-20048-GH	195	1	SRR8791370
C16-20065-GH	196	1	SRR8791367
C16-20066-GH	197	1	SRR8791366
C16-20070-TZ	198	1	SRR8803177
C16-20071-TZ	199	1	SRR8803182
C16-20108-GH	200	1	SRR8791365
C16-20117-TZ	201	1	SRR8803181
C16-20118-TZ	202	1	SRR8803185
C16-20124-GH	203	1	SRR8791391
C16-20125-GH	204	1	SRR8791392
C16-20152-TZ	205	1	SRR8803188
C16-20153-TZ	206	1	SRR8803189
C16-20197-TZ	207	1	SRR8803194
C16-20211-TZ	208	1	SRR8803192
C16-20212-TZ	209	1	SRR8803193
C16-20215-TZ	210	1	SRR8803198
C16-20237-TZ	211	1	SRR8803199
C16-20238-TZ	212	1	SRR8803225
C16-20241-GH	213	1	SRR8791396
C16-20242-GH	214	1	SRR8791397
C16-20246-TZ	215	1	SRR8803224
C16-20248-TZ	216	1	SRR8803222
C16-20273-GH	217	1	SRR8791376
C16-20274-GH	218	1	SRR8791375
C16-20288-GH	219	1	SRR8791383
C16-20292-GH	220	1	SRR8791382
C16-20340-TZ	221	1	SRR8803229
C16-20345-TZ	222	1	SRR8803227
C16-20346-TZ	223	1	SRR8803226
C16-20362-GH	224	1	SRR8791386
C16-20363-GH	225	1	SRR8791387
C16-20371-TZ	226	1	SRR8803218
C16-20374-GH	227	1	SRR8791384
C16-20375-GH	228	1	SRR8791385
C16-20415-TZ	229	1	SRR8803187
C16-20416-TZ	230	1	SRR8803234
C16-20437-TZ	231	1	SRR8803239
C16-20438-TZ	232	1	SRR8803240
C16-20470-TZ	233	1	SRR8803207
C16-20471-TZ	234	1	SRR8803213
C16-20473-TZ	235	1	SRR8803209
C16-20491-TZ	236	1	SRR8803206
C16-20554-TZ	237	1	SRR8803214
C16-20558-TZ	238	1	SRR8803196
C16-20625-TZ	239	1	SRR8803197
C16-20626-TZ	240	1	SRR8803215
C16-20627-TZ	241	1	SRR8803216
C16-20645-TZ	242	1	SRR8803237
C16-20646-TZ	243	1	SRR8803236
CM_A01_M0_18	268	1	SRR8784374
CM_A04_M0_18	269	1	SRR8784364
CM_A06_M0_18	270	1	SRR8784387
CM_D02_M0_18	271	1	SRR8784391
CM_D03_M0_18	272	1	SRR8784390
CM_D04_M0_18	273	1	SRR8784370
CM_D05_M0_18	274	1	SRR8784383
CM_D06_M0_18	275	1	SRR8784378
CM_D07_M0_18	276	1	SRR8180448
CM_D08_M0_18	277	1	SRR8784368
CM_D09_M0_18	278	1	SRR8784381
CM_D10_M0_18	279	1	SRR8180450
CM_D11_M0_18	280	1	SRR8180449
CM_D13_M0_18	281	1	SRR8784356
CM_D15_M0_18	282	1	SRR8784395
CM_D21_M0_18	283	1	SRR8784379
CM_D24_M0_18	284	1	SRR8180447
CM_D26_M0_18	285	1	SRR8784360
CM_D33_M0_18	286	1	SRR8784377
CM_D39_M0_18	287	1	SRR8784353
CM_D40_M0_18	288	1	SRR8784362
CM_D43_M0_18	289	1	SRR8784384
CM_D48_M0_18	290	1	SRR8784358
CM_D50_M0_18	291	1	SRR8180446
DHAK_HA	292	1	SRR5898946
DHAK_HAA	293	1	SRR5898947
DHAK_HAB	294	1	SRR5898917
DHAK_HAC	295	1	SRR5898916
DHAK_HAD	296	1	SRR5898915
DHAK_HAE	297	1	SRR5898914
DHAK_HAF	298	1	SRR5898913
DHAK_HAG	299	1	SRR5898912
DHAK_HAH	300	1	SRR5898911
DHAK_HAI	301	1	SRR5898910
DHAK_HAJ	302	1	SRR5898909
DHAK_HAK	303	1	SRR5898908
DHAK_HAL	304	1	SRR5898920
DHAK_HAM	305	1	SRR5898921
DHAK_HAN	306	1	SRR5898922
DHAK_HAO	307	1	SRR5898923
DHAK_HAP	308	1	SRR5898924
DHAK_HAR	309	1	SRR5898925
DHAK_HAT	310	1	SRR5898926
DHAK_HAU	311	1	SRR5898927
DHAK_HAV	312	1	SRR5898918
DHAK_HAX	313	1	SRR5898919
DHAK_HAZ	314	1	SRR5898991
DHAK_HB	315	1	SRR5898990
DHAK_HBA	316	1	SRR5898993
DHAK_HBB	317	1	SRR5898992
DHAK_HBC	318	1	SRR5898995
DHAK_HBD	319	1	SRR5898994
DHAK_HBE	320	1	SRR5898997
DHAK_HBF	321	1	SRR5898996
DHAK_HBG	322	1	SRR5898989
DHAK_HBH	323	1	SRR5898988
DHAK_HBI	324	1	SRR5899012
DHAK_HBJ	325	1	SRR5899013
DHAK_HBK	326	1	SRR5899010
DHAK_HBL	327	1	SRR5899011
DHAK_HBM	328	1	SRR5899016
DHAK_HBR	329	1	SRR5899017
DHAK_HBV	330	1	SRR5899014
DHAK_HBW	331	1	SRR5899015
DHAK_HBY	332	1	SRR5899008
DHAK_HBZ	333	1	SRR5899009
DHAK_HC	334	1	SRR5898961
DHAK_HCA	335	1	SRR5898960
DHAK_HCB	336	1	SRR5898959
DHAK_HCD	337	1	SRR5898958
DHAK_HCF	338	1	SRR5898965
DHAK_HCH	339	1	SRR5898964
DHAK_HCI	340	1	SRR5898963
DHAK_HCJ	341	1	SRR5898962
DHAK_HCK	342	1	SRR5898967
DHAK_HCL	343	1	SRR5898966
DHAK_HCM	344	1	SRR5898984
DHAK_HCN	345	1	SRR5898985
DHAK_HCO	346	1	SRR5898986
DHAK_HCP	347	1	SRR5898987
DHAK_HCQ	348	1	SRR5898980
DHAK_HCR	349	1	SRR5898981
DHAK_HCS	350	1	SRR5898982
DHAK_HCT	351	1	SRR5898983
DHAK_HCU	352	1	SRR5898978
DHAK_HCV	353	1	SRR5898979
DHAK_HCW	354	1	SRR5898955
DHAK_HCY	355	1	SRR5898954
DHAK_HCZ	356	1	SRR5898957
DHAK_HD	357	1	SRR5898956
DHAK_HDA	358	1	SRR5898951
DHAK_HDB	359	1	SRR5898950
DHAK_HDC	360	1	SRR5898953
DHAK_HDD	361	1	SRR5898952
DHAK_HDE	362	1	SRR5898949
DHAK_HDF	363	1	SRR5898948
DHAK_HE	364	1	SRR5898976
DHAK_HF	365	1	SRR5898977
DHAK_HG	366	1	SRR5898974
DHAK_HJ	367	1	SRR5898972
DHAK_HK	368	1	SRR5898973
DHAK_HL	369	1	SRR5898970
DHAK_HM	370	1	SRR5898971
DHAK_HN	371	1	SRR5898968
DHAK_HO	372	1	SRR5898969
DHAK_HP	373	1	SRR5899005
DHAK_HQ	374	1	SRR5899004
DHAK_HR	375	1	SRR5899007
DHAK_HS	376	1	SRR5899006
DHAK_HT	377	1	SRR5899001
DHAK_HU	378	1	SRR5899000
DHAK_HZ	379	1	SRR5898998
FAT_014-22-42-0	380	1	ERR1297820
FAT_014-22-42-0	381	1	ERR1297792
FAT_014-22-42-0	382	1	ERR1297751
FAT_014-22-42-0	383	1	ERR1297716
FAT_014-22-42-0	384	1	ERR1297597
FAT_014-22-42-0	385	1	ERR1297547
FAT_014-22-42-0	386	1	ERR1297498
FAT_014-22-42-0	387	1	ERR1297443
FAT_024-22-2-0	388	1	ERR1297848
FAT_024-22-2-0	389	1	ERR1297833
FAT_024-22-2-0	390	1	ERR1297784
FAT_024-22-2-0	391	1	ERR1297581
FAT_024-22-2-0	392	1	ERR1297511
FAT_024-22-2-0	393	1	ERR1297433
FAT_024-22-84-0	394	1	ERR1297847
FAT_024-22-84-0	395	1	ERR1297738
FAT_024-22-84-0	396	1	ERR1297643
FAT_024-22-84-0	397	1	ERR1297539
FAT_024-22-84-0	398	1	ERR1297536
FAT_024-22-84-0	399	1	ERR1297492
G88690	400	1	SRR5128731
G88690	401	1	SRR5127642
G88691	402	1	SRR5128742
G88691	403	1	SRR5127802
G88692	404	1	SRR5128831
G88692	405	1	SRR5127486
G88693	406	1	SRR5128919
G88693	407	1	SRR5127665
G88700	408	1	SRR5128404
G88700	409	1	SRR5127537
G88701	410	1	SRR5128714
G88701	411	1	SRR5127838
G88703	412	1	SRR5128783
G88703	413	1	SRR5127861
G88704	414	1	SRR5128826
G88704	415	1	SRR5127828
G88705	416	1	SRR5128399
G88705	417	1	SRR5127615
G88710	418	1	SRR5128426
G88710	419	1	SRR5127770
G88711	420	1	SRR5128428
G88711	421	1	SRR5127416
G88712	422	1	SRR5128395
G88712	423	1	SRR5127723
G88713	424	1	SRR5128830
G88713	425	1	SRR5127808
G88718	426	1	SRR5128923
G88718	427	1	SRR5127529
G88720	428	1	SRR5128476
G88720	429	1	SRR5127777
G88721	430	1	SRR5128769
G88721	431	1	SRR5127493
G88722	432	1	SRR5128772
G88722	433	1	SRR5127536
G88723	434	1	SRR5128936
G88723	435	1	SRR5127431
G88724	436	1	SRR5128418
G88724	437	1	SRR5127847
G88725	438	1	SRR5127540
G88726	439	1	SRR5128809
G88726	440	1	SRR5127789
G88728	441	1	SRR5128929
G88728	442	1	SRR5127510
G88729	443	1	SRR5128880
G88729	444	1	SRR5127606
G88731	445	1	SRR5128663
G88731	446	1	SRR5127458
G88732	447	1	SRR5128943
G88732	448	1	SRR5127504
G88734	449	1	SRR5128781
G88734	450	1	SRR5127862
G88736	451	1	SRR5128423
G88736	452	1	SRR5127813
G88737	453	1	SRR5128947
G88737	454	1	SRR5127690
G88738	455	1	SRR5128741
G88738	456	1	SRR5127714
G88740	457	1	SRR5128866
G88740	458	1	SRR5127481
G88746	459	1	SRR5127784
G88748	460	1	SRR5128804
G88748	461	1	SRR5127663
G88749	462	1	SRR5127771
G88751	463	1	SRR5127548
G88755	464	1	SRR5128388
G88755	465	1	SRR5127637
G88757	466	1	SRR5128682
G88757	467	1	SRR5127731
G88759	468	1	SRR5128448
G88759	469	1	SRR5127600
G88760	470	1	SRR5127759
G88761	471	1	SRR5128680
G88761	472	1	SRR5127494
G88762	473	1	SRR5128928
G88762	474	1	SRR5127459
G88763	475	1	SRR5128876
G88763	476	1	SRR5127803
G88764	477	1	SRR5128409
G88764	478	1	SRR5127857
G88765	479	1	SRR5127614
G88766	480	1	SRR5128906
G88766	481	1	SRR5127755
G88767	482	1	SRR5128464
G88767	483	1	SRR5127856
G88768	484	1	SRR5128425
G88768	485	1	SRR5127491
G88769	486	1	SRR5128856
G88769	487	1	SRR5127565
G88770	488	1	SRR5128619
G88770	489	1	SRR5127786
G88771	490	1	SRR5128931
G88771	491	1	SRR5127576
G88772	492	1	SRR5128739
G88772	493	1	SRR5127476
G88773	494	1	SRR5128786
G88773	495	1	SRR5127798
G88774	496	1	SRR5127394
G88776	497	1	SRR5128749
G88776	498	1	SRR5127556
G88778	499	1	SRR5127609
G88779	500	1	SRR5128674
G88779	501	1	SRR5127674
G88780	502	1	SRR5127589
G88781	503	1	SRR5128813
G88781	504	1	SRR5127671
G88782	505	1	SRR5128726
G88782	506	1	SRR5127531
G88783	507	1	SRR5128669
G88783	508	1	SRR5127515
G88784	509	1	SRR5128822
G88784	510	1	SRR5127788
G88785	511	1	SRR5128764
G88785	512	1	SRR5127715
G88786	513	1	SRR5128757
G88786	514	1	SRR5127804
G88787	515	1	SRR5128747
G88787	516	1	SRR5127521
G88788	517	1	SRR5128460
G88788	518	1	SRR5127842
G88789	519	1	SRR5128752
G88789	520	1	SRR5127523
G88790	521	1	SRR5128811
G88790	522	1	SRR5127437
G88791	523	1	SRR5128887
G88791	524	1	SRR5127829
G88792	525	1	SRR5128667
G88792	526	1	SRR5127794
G88793	527	1	SRR5128902
G88793	528	1	SRR5127775
G88794	529	1	SRR5128802
G88794	530	1	SRR5127776
G88795	531	1	SRR5127703
G88796	532	1	SRR5127567
G88797	533	1	SRR5127774
G88798	534	1	SRR5128705
G88798	535	1	SRR5127724
G88801	536	1	SRR5128735
G88801	537	1	SRR5127608
G88802	538	1	SRR5128801
G88802	539	1	SRR5127765
G88804	540	1	SRR5128421
G88804	541	1	SRR5127561
G88806	542	1	SRR5128375
G88806	543	1	SRR5127593
G88808	544	1	SRR5128379
G88808	545	1	SRR5127461
G88810	546	1	SRR5128702
G88810	547	1	SRR5127749
G88811	548	1	SRR5128868
G88811	549	1	SRR5127778
G88812	550	1	SRR5128417
G88812	551	1	SRR5127809
G88813	552	1	SRR5128398
G88813	553	1	SRR5127817
G88814	554	1	SRR5128461
G88814	555	1	SRR5127554
G88816	556	1	SRR5127860
G88819	557	1	SRR5128708
G88819	558	1	SRR5127705
G88820	559	1	SRR5128462
G88820	560	1	SRR5127816
G88821	561	1	SRR5128775
G88821	562	1	SRR5127643
G88823	563	1	SRR5128829
G88823	564	1	SRR5127426
G88825	565	1	SRR5128935
G88825	566	1	SRR5127402
G88826	567	1	SRR5128850
G88826	568	1	SRR5127688
G88828	569	1	SRR5128805
G88828	570	1	SRR5127514
G88830	571	1	SRR5128941
G88830	572	1	SRR5127658
G88831	573	1	SRR5128870
G88831	574	1	SRR5127851
G88834	575	1	SRR5128888
G88834	576	1	SRR5127602
G88835	577	1	SRR5128776
G88835	578	1	SRR5127607
G88836	579	1	SRR5128905
G88836	580	1	SRR5127733
G88837	581	1	SRR5128387
G88837	582	1	SRR5127717
G88838	583	1	SRR5128944
G88838	584	1	SRR5127482
G88839	585	1	SRR5128471
G88839	586	1	SRR5127549
G88840	587	1	SRR5128916
G88840	588	1	SRR5127846
G88842	589	1	SRR5128825
G88842	590	1	SRR5127837
G88844	591	1	SRR5128903
G88844	592	1	SRR5127611
G88845	593	1	SRR5127446
G88846	594	1	SRR5128740
G88846	595	1	SRR5127495
G88847	596	1	SRR5128685
G88847	597	1	SRR5127618
G88848	598	1	SRR5128451
G88848	599	1	SRR5127630
G88849	600	1	SRR5128697
G88849	601	1	SRR5127603
G88851	602	1	SRR5128474
G88851	603	1	SRR5127696
G88852	604	1	SRR5128907
G88852	605	1	SRR5127735
G88853	606	1	SRR5128402
G88853	607	1	SRR5127412
G88854	608	1	SRR5128442
G88854	609	1	SRR5127700
G88855	610	1	SRR5128846
G88855	611	1	SRR5127730
G88856	612	1	SRR5128845
G88856	613	1	SRR5127551
G88857	614	1	SRR5128744
G88857	615	1	SRR5127677
G88858	616	1	SRR5128832
G88858	617	1	SRR5127409
G88859	618	1	SRR5128768
G88859	619	1	SRR5127594
G88861	620	1	SRR5128939
G88861	621	1	SRR5127558
G88862	622	1	SRR5128915
G88862	623	1	SRR5127526
G88863	624	1	SRR5128455
G88863	625	1	SRR5127580
G88864	626	1	SRR5128738
G88864	627	1	SRR5127710
G88866	628	1	SRR5128539
G88866	629	1	SRR5127574
G88867	630	1	SRR5128879
G88867	631	1	SRR5127704
G88869	632	1	SRR5128696
G88869	633	1	SRR5127547
G88870	634	1	SRR5128433
G88870	635	1	SRR5127651
G88871	636	1	SRR5128672
G88871	637	1	SRR5127633
G88872	638	1	SRR5128806
G88872	639	1	SRR5127443
G88873	640	1	SRR5128400
G88873	641	1	SRR5127577
G88875	642	1	SRR5128733
G88875	643	1	SRR5127420
G88876	644	1	SRR5128716
G88876	645	1	SRR5127573
G88877	646	1	SRR5128444
G88877	647	1	SRR5127732
G88878	648	1	SRR5128853
G88878	649	1	SRR5127454
G88879	650	1	SRR5128938
G88879	651	1	SRR5127588
G88880	652	1	SRR5128881
G88880	653	1	SRR5127487
G88881	654	1	SRR5128848
G88881	655	1	SRR5127484
G88882	656	1	SRR5127467
G88883	657	1	SRR5128864
G88883	658	1	SRR5127616
G88884	659	1	SRR5128921
G88884	660	1	SRR5127760
G88885	661	1	SRR5128909
G88885	662	1	SRR5127812
G88886	663	1	SRR5128891
G88886	664	1	SRR5127830
G88888	665	1	SRR5128677
G88888	666	1	SRR5127727
G88889	667	1	SRR5128420
G88889	668	1	SRR5127471
G88890	669	1	SRR5128799
G88890	670	1	SRR5127450
G88891	671	1	SRR5128719
G88891	672	1	SRR5127831
G88892	673	1	SRR5128684
G88892	674	1	SRR5127396
G88893	675	1	SRR5128454
G88893	676	1	SRR5127756
G88894	677	1	SRR5128932
G88894	678	1	SRR5127517
G88895	679	1	SRR5127552
G88896	680	1	SRR5128386
G88896	681	1	SRR5127632
G88897	682	1	SRR5128732
G88897	683	1	SRR5127525
G88898	684	1	SRR5128790
G88898	685	1	SRR5127621
G88899	686	1	SRR5128718
G88899	687	1	SRR5127706
G88900	688	1	SRR5128510
G88900	689	1	SRR5127395
G88902	690	1	SRR5128852
G88902	691	1	SRR5127604
G88903	692	1	SRR5128927
G88903	693	1	SRR5127462
G88904	694	1	SRR5128437
G88904	695	1	SRR5127419
G88905	696	1	SRR5128397
G88905	697	1	SRR5127653
G88906	698	1	SRR5128707
G88906	699	1	SRR5127639
G88908	700	1	SRR5127502
G88909	701	1	SRR5128925
G88909	702	1	SRR5127686
G88910	703	1	SRR5128808
G88910	704	1	SRR5127513
G88911	705	1	SRR5128854
G88911	706	1	SRR5127833
G88912	707	1	SRR5128642
G88912	708	1	SRR5127762
G88913	709	1	SRR5128499
G88913	710	1	SRR5127557
G88914	711	1	SRR5128792
G88914	712	1	SRR5127713
G88915	713	1	SRR5128901
G88915	714	1	SRR5127496
G88916	715	1	SRR5128894
G88916	716	1	SRR5127508
G88917	717	1	SRR5128681
G88917	718	1	SRR5127747
G88918	719	1	SRR5128419
G88918	720	1	SRR5127707
G88919	721	1	SRR5128721
G88919	722	1	SRR5127819
G88920	723	1	SRR5128867
G88920	724	1	SRR5127848
G88922	725	1	SRR5128756
G88922	726	1	SRR5127601
G88923	727	1	SRR5128472
G88923	728	1	SRR5127652
G88924	729	1	SRR5128889
G88924	730	1	SRR5127599
G88926	731	1	SRR5128782
G88926	732	1	SRR5127629
G88927	733	1	SRR5128450
G88927	734	1	SRR5127649
G88929	735	1	SRR5128797
G88929	736	1	SRR5127563
G88930	737	1	SRR5128795
G88930	738	1	SRR5127483
G88931	739	1	SRR5128688
G88931	740	1	SRR5127790
G88932	741	1	SRR5128683
G88932	742	1	SRR5127575
G88933	743	1	SRR5128699
G88933	744	1	SRR5127631
G88934	745	1	SRR5128452
G88934	746	1	SRR5127657
G88935	747	1	SRR5128946
G88935	748	1	SRR5127478
G88937	749	1	SRR5128758
G88937	750	1	SRR5127449
G88938	751	1	SRR5128922
G88938	752	1	SRR5127722
G88939	753	1	SRR5128410
G88939	754	1	SRR5127718
G88940	755	1	SRR5128439
G88940	756	1	SRR5127650
G88941	757	1	SRR5128403
G88941	758	1	SRR5127708
G88942	759	1	SRR5128692
G88942	760	1	SRR5127448
G88943	761	1	SRR5128842
G88943	762	1	SRR5127485
G88949	763	1	SRR5128886
G88949	764	1	SRR5127427
G88950	765	1	SRR5128715
G88950	766	1	SRR5127500
G88951	767	1	SRR5128821
G88951	768	1	SRR5127399
G88952	769	1	SRR5128904
G88952	770	1	SRR5127613
G88953	771	1	SRR5128408
G88953	772	1	SRR5127634
G88955	773	1	SRR5128429
G88955	774	1	SRR5127436
G88958	775	1	SRR5128897
G88958	776	1	SRR5127758
G88959	777	1	SRR5128706
G88959	778	1	SRR5127425
G88960	779	1	SRR5128728
G88960	780	1	SRR5127858
G88961	781	1	SRR5128934
G88961	782	1	SRR5127743
G88962	783	1	SRR5128377
G88962	784	1	SRR5127512
G88964	785	1	SRR5128447
G88964	786	1	SRR5127712
G88965	787	1	SRR5128942
G88965	788	1	SRR5127406
G88966	789	1	SRR5127564
G88967	790	1	SRR5128766
G88967	791	1	SRR5127596
G88968	792	1	SRR5128670
G88968	793	1	SRR5127438
G88970	794	1	SRR5128833
G88970	795	1	SRR5127818
G88972	796	1	SRR5128878
G88972	797	1	SRR5127497
G88973	798	1	SRR5127524
G88975	799	1	SRR5128717
G88975	800	1	SRR5127586
G88977	801	1	SRR5128787
G88977	802	1	SRR5127610
G88978	803	1	SRR5128861
G88978	804	1	SRR5127720
G88980	805	1	SRR5128773
G88980	806	1	SRR5127655
G88981	807	1	SRR5128882
G88981	808	1	SRR5127673
G88983	809	1	SRR5127555
G88984	810	1	SRR5128478
G88984	811	1	SRR5127820
G88985	812	1	SRR5128835
G88985	813	1	SRR5127421
G88986	814	1	SRR5128930
G88986	815	1	SRR5127503
G88987	816	1	SRR5128666
G88987	817	1	SRR5127401
G88988	818	1	SRR5128748
G88988	819	1	SRR5127805
G88989	820	1	SRR5128796
G88989	821	1	SRR5127806
G88990	822	1	SRR5128910
G88990	823	1	SRR5127738
G88992	824	1	SRR5128432
G88992	825	1	SRR5127585
G88993	826	1	SRR5128391
G88993	827	1	SRR5127506
G88994	828	1	SRR5128855
G88994	829	1	SRR5127544
G88997	830	1	SRR5128913
G88997	831	1	SRR5127800
G88998	832	1	SRR5128427
G88998	833	1	SRR5127693
G88999	834	1	SRR5128937
G88999	835	1	SRR5127729
G89000	836	1	SRR5128753
G89000	837	1	SRR5127662
G89001	838	1	SRR5128686
G89001	839	1	SRR5127405
